,Unnamed: 0,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,y
6559,6559,87,272.0,15,95,13,0,0,100,0.0,7,8,13,0,31,0.0,0,0,21.0,52.0,3.0,1.0,0.0,57.0,1
6560,6560,72,7.0,4,6,2,0,0,100,0.0,7,8,2,2,0,0.0,4,4,66.0,52.0,2.0,2.0,0.0,100.0,0
6561,6561,65,79.0,9,40,11,1,0,77,8.0,4,5,13,1,46,0.0,2,2,0.0,96.0,0.0,2.0,1.0,75.0,0
6562,6562,70,383.0,14,108,23,1,0,96,74.0,6,5,26,0,46,0.0,0,0,39.0,32.0,4.0,2.0,3.0,60.0,1
6563,6563,77,199.0,18,64,22,0,0,96,22.0,6,6,24,0,46,0.0,0,0,0.0,54.0,1.0,4.0,0.0,63.0,0
6564,6564,60,199.0,9,53,23,0,0,74,2.0,4,6,23,1,17,0.0,1,1,36.0,88.0,11.0,3.0,1.0,70.0,0
6565,6565,58,132.0,3,72,18,1,0,92,1.0,3,5,26,3,46,0.0,4,4,54.0,38.0,2.0,3.0,1.0,63.0,0
6566,6566,81,213.0,8,119,30,3,3,94,35.0,6,3,34,1,41,0.0,1,0,4.0,21.0,2.0,2.0,0.0,36.0,1
6567,6567,86,129.0,13,74,17,0,0,100,0.0,7,8,17,0,35,0.0,0,0,10.0,52.0,3.0,1.0,0.0,80.0,0
6568,6568,72,389.0,1,71,8,1,0,82,8.0,4,5,11,2,64,0.0,2,2,2.0,65.0,1.0,5.0,1.0,75.0,0
6569,6569,65,144.0,13,84,9,0,0,73,54.0,6,6,11,0,18,0.0,0,0,78.0,52.0,7.0,1.0,2.0,89.0,0
6570,6570,63,62.0,4,20,7,2,2,88,26.0,6,2,8,4,50,0.0,1,1,43.0,77.0,3.0,2.0,0.0,100.0,0
6571,6571,77,70.0,3,37,9,0,0,100,0.0,7,8,9,2,11,0.0,1,1,14.0,52.0,2.0,2.0,0.0,67.0,1
6572,6572,75,230.0,2,95,19,0,0,100,0.0,7,8,21,3,33,0.0,2,2,47.0,52.0,6.0,1.0,1.0,70.0,1
6573,6573,84,373.0,16,107,32,0,0,100,0.0,7,8,32,0,38,0.0,1,1,14.0,30.0,7.0,5.0,0.0,67.0,1
6574,6574,59,117.0,18,73,7,1,1,50,17.0,5,2,8,0,50,0.0,0,0,76.0,58.0,1.0,3.0,1.0,80.0,0
6575,6575,59,139.0,6,56,15,0,0,93,3.0,4,6,15,1,53,0.0,1,1,80.0,46.0,5.0,2.0,2.0,100.0,0
6576,6576,55,247.0,13,79,32,2,1,83,4.0,0,2,35,0,31,0.0,0,0,93.0,29.0,8.0,3.0,6.0,87.0,0
6577,6577,74,165.0,6,67,16,1,0,82,10.0,4,5,17,3,12,0.0,0,0,2.0,50.0,2.0,2.0,0.0,67.0,1
6578,6578,77,206.0,5,80,27,0,0,96,31.0,6,6,28,2,43,0.0,2,2,31.0,60.0,5.0,2.0,0.0,70.0,1
6579,6579,65,130.0,1,59,10,2,1,69,46.0,6,5,13,3,38,0.0,1,1,9.0,94.0,1.0,1.0,1.0,60.0,0
6580,6580,64,264.0,3,86,10,1,1,79,14.0,6,3,14,1,36,0.0,1,1,79.0,52.0,4.0,1.0,1.0,83.0,0
6581,6581,75,146.0,2,58,18,0,0,100,0.0,7,8,20,3,55,0.0,6,6,47.0,98.0,2.0,4.0,1.0,75.0,0
6582,6582,64,174.0,16,63,17,1,1,89,1.0,4,6,19,0,44,0.0,0,0,6.0,80.0,1.0,2.0,0.0,33.0,0
6583,6583,75,326.0,5,61,19,0,0,100,0.0,7,8,19,4,5,0.0,1,1,20.0,52.0,6.0,1.0,1.0,100.0,1
6584,6584,67,187.0,9,67,15,1,1,88,2.0,0,2,17,1,41,0.0,1,1,60.0,56.0,5.0,2.0,1.0,78.0,0
6585,6585,56,184.0,2,113,19,6,1,56,4.0,3,2,27,1,22,0.0,1,1,50.0,52.0,9.0,2.0,1.0,75.0,0
6586,6586,73,134.0,2,54,50,0,0,100,0.0,5,8,54,6,50,0.0,4,4,36.0,83.0,6.0,7.0,0.0,72.0,0
6587,6587,69,165.0,3,70,10,2,1,85,62.0,6,2,13,1,54,0.0,2,2,90.0,52.0,5.0,1.0,2.0,100.0,0
6588,6588,49,178.0,13,91,10,6,1,56,3.0,3,5,17,0,56,0.0,2,2,65.0,45.0,3.0,4.0,1.0,100.0,0
6589,6589,67,342.0,3,64,19,0,0,89,2.0,4,6,19,3,37,0.0,2,2,14.0,95.0,2.0,3.0,0.0,55.0,0
6590,6590,68,107.0,2,36,16,0,0,100,0.0,7,8,17,4,47,0.0,2,1,64.0,62.0,6.0,4.0,3.0,83.0,0
6591,6591,71,219.0,1,69,29,0,0,100,0.0,7,8,31,6,35,0.0,1,1,42.0,60.0,5.0,3.0,1.0,73.0,1
6592,6592,63,126.0,6,41,5,1,0,83,8.0,3,5,6,1,50,0.0,1,1,90.0,86.0,1.0,2.0,1.0,100.0,0
6593,6593,77,338.0,2,109,16,2,2,90,65.0,6,2,21,1,14,0.0,1,1,2.0,52.0,1.0,1.0,0.0,22.0,1
6594,6594,60,198.0,1,92,12,3,2,81,21.0,6,2,16,3,69,0.0,6,6,93.0,92.0,2.0,2.0,1.0,100.0,0
6595,6595,75,167.0,1,70,7,0,0,88,0.0,6,6,8,1,25,0.0,0,0,18.0,100.0,2.0,2.0,2.0,57.0,1
6596,6596,61,188.0,10,90,21,2,0,76,3.0,4,5,25,1,28,0.0,5,5,60.0,52.0,4.0,1.0,0.0,86.0,0
6597,6597,74,173.0,4,96,37,0,0,100,0.0,6,7,38,4,45,0.0,3,3,41.0,97.0,3.0,2.0,0.0,36.0,1
6598,6598,80,191.0,4,146,59,0,0,100,0.0,7,8,64,1,27,0.0,3,3,17.0,74.0,6.0,6.0,2.0,50.0,1
6599,6599,60,160.0,8,62,26,0,0,96,3.0,4,6,28,2,75,0.0,0,0,57.0,60.0,5.0,6.0,3.0,100.0,0
6600,6600,87,441.0,7,114,20,0,0,100,0.0,7,8,21,2,30,0.0,3,3,3.0,50.0,2.0,1.0,1.0,33.0,1
6601,6601,86,255.0,12,120,19,0,0,95,0.0,6,6,26,0,40,0.0,4,4,4.0,52.0,3.0,2.0,0.0,43.0,1
6602,6602,66,133.0,11,128,14,1,1,80,8.0,4,2,15,1,60,0.0,0,0,44.0,84.0,4.0,2.0,1.0,100.0,0
6603,6603,64,116.0,11,53,18,2,2,90,54.0,6,3,20,1,45,0.0,1,1,72.0,65.0,6.0,5.0,2.0,100.0,1
6604,6604,79,138.0,4,56,26,0,0,100,0.0,7,8,27,3,19,0.0,0,0,12.0,52.0,4.0,2.0,0.0,70.0,1
6605,6605,67,95.0,25,64,13,1,1,100,0.0,6,8,13,0,85,0.0,0,0,79.0,52.0,2.0,1.0,1.0,100.0,0
6606,6606,62,173.0,14,86,14,0,0,86,5.0,4,6,15,0,50,0.0,0,0,74.0,1.0,3.0,2.0,3.0,71.0,1
6607,6607,66,74.0,15,43,13,0,0,100,0.0,7,8,14,0,23,0.0,0,0,68.0,64.0,5.0,1.0,3.0,75.0,1
6608,6608,50,211.0,15,98,15,3,1,48,2.0,4,5,21,0,19,0.0,1,1,23.0,23.0,2.0,2.0,0.0,31.0,0
6609,6609,64,209.0,10,110,21,2,1,92,14.0,6,5,24,1,42,0.0,3,3,57.0,80.0,4.0,2.0,2.0,100.0,0
6610,6610,70,159.0,7,113,14,1,1,89,11.0,4,6,19,1,26,0.0,0,0,13.0,76.0,3.0,2.0,0.0,83.0,0
6611,6611,45,56.0,10,35,4,3,3,75,2.0,0,6,4,1,25,0.0,4,4,68.0,69.0,1.0,1.0,0.0,50.0,0
6612,6612,67,257.0,17,111,16,1,0,68,5.0,3,5,19,0,37,0.0,1,0,17.0,56.0,4.0,2.0,0.0,60.0,0
6613,6613,85,253.0,11,106,17,0,0,100,0.0,5,7,19,1,32,0.0,3,3,34.0,52.0,3.0,1.0,0.0,80.0,1
6614,6614,87,177.0,1,58,10,0,0,100,0.0,7,8,11,2,36,0.0,0,0,2.0,100.0,2.0,2.0,0.0,67.0,1
6615,6615,70,121.0,5,37,11,0,0,100,0.0,7,8,11,3,18,0.0,0,0,84.0,70.0,5.0,2.0,3.0,88.0,0
6616,6616,77,243.0,2,113,26,0,0,100,0.0,5,7,29,2,31,0.0,1,1,36.0,82.0,8.0,3.0,2.0,69.0,1
6617,6617,72,74.0,8,39,14,0,0,86,18.0,6,6,14,1,64,0.0,2,1,7.0,92.0,2.0,1.0,1.0,75.0,0
6618,6618,89,379.0,156,257,3,0,0,100,0.0,7,8,3,0,33,0.0,0,0,0.0,52.0,0.0,2.0,1.0,0.0,1
6619,6619,89,167.0,8,79,25,0,0,100,0.0,7,8,28,2,39,0.0,0,0,3.0,92.0,1.0,3.0,0.0,44.0,1
6620,6620,60,184.0,4,69,35,2,2,100,0.0,6,8,35,6,26,0.0,5,5,66.0,42.0,12.0,4.0,10.0,70.0,0
6621,6621,56,106.0,2,31,40,0,0,100,0.0,7,8,41,10,46,0.0,11,11,57.0,86.0,14.0,6.0,3.0,87.0,0
6622,6622,69,182.0,19,136,10,1,1,54,9.0,4,4,13,0,38,0.0,0,0,46.0,55.0,1.0,2.0,1.0,43.0,0
6623,6623,83,50.0,15,27,8,0,0,100,0.0,7,8,9,0,63,0.0,1,1,10.0,90.0,2.0,2.0,0.0,80.0,0
6624,6624,63,66.0,9,52,3,1,1,75,6.0,4,6,4,1,75,0.0,1,1,71.0,132.0,1.0,1.0,0.0,100.0,0
6625,6625,82,178.0,4,73,18,0,0,95,0.0,6,6,20,3,40,0.0,4,4,4.0,44.0,3.0,2.0,0.0,63.0,1
6626,6626,63,80.0,7,55,31,0,0,100,0.0,7,8,46,1,13,0.0,4,4,58.0,52.0,11.0,1.0,4.0,80.0,0
6627,6627,74,129.0,1,70,20,0,0,100,0.0,7,8,22,3,32,0.0,0,0,61.0,84.0,6.0,3.0,4.0,75.0,0
6628,6628,81,158.0,4,87,34,0,0,100,0.0,6,7,36,6,31,0.0,5,5,19.0,93.0,7.0,3.0,0.0,63.0,1
6629,6629,73,246.0,7,105,22,0,0,91,13.0,6,6,23,1,32,0.0,0,0,19.0,52.0,4.0,1.0,0.0,38.0,0
6630,6630,69,165.0,9,49,24,0,0,100,0.0,7,8,24,2,33,0.0,0,0,45.0,63.0,6.0,2.0,1.0,80.0,0
6631,6631,64,117.0,5,61,18,1,0,74,15.0,6,5,19,3,47,0.0,2,2,70.0,98.0,3.0,2.0,0.0,83.0,0
6632,6632,76,282.0,3,64,39,0,0,100,0.0,7,8,40,3,28,0.0,0,0,14.0,86.0,6.0,1.0,2.0,44.0,1
6633,6633,68,160.0,6,71,26,2,1,84,37.0,6,5,31,3,45,0.0,0,0,0.0,52.0,0.0,1.0,0.0,25.0,0
6634,6634,76,346.0,21,120,27,0,0,100,0.0,7,8,27,0,37,0.0,0,0,68.0,57.0,5.0,2.0,2.0,88.0,0
6635,6635,67,93.0,2,36,19,2,2,100,0.0,7,8,21,4,80,0.0,4,3,24.0,75.0,2.0,5.0,0.0,88.0,0
6636,6636,64,151.0,9,65,30,1,1,100,0.0,6,8,31,1,19,0.0,1,1,56.0,21.0,10.0,3.0,5.0,76.0,0
6637,6637,61,243.0,10,104,20,0,0,86,2.0,4,6,22,1,36,0.0,0,0,90.0,89.0,4.0,3.0,2.0,100.0,0
6638,6638,82,252.0,51,191,13,0,0,77,21.0,6,6,13,0,8,0.0,0,0,4.0,52.0,1.0,1.0,0.0,38.0,1
6639,6639,59,185.0,23,79,35,0,0,97,9.0,4,6,37,0,9,0.0,2,2,73.0,52.0,11.0,1.0,9.0,86.0,0
6640,6640,82,145.0,11,77,45,0,0,100,0.0,6,7,45,1,69,0.0,0,0,13.0,52.0,5.0,10.0,0.0,71.0,0
6641,6641,69,192.0,2,106,27,3,1,88,15.0,5,4,32,5,53,0.0,2,2,15.0,23.0,4.0,4.0,0.0,67.0,0
6642,6642,85,176.0,3,71,29,0,0,100,0.0,6,7,32,3,34,0.0,4,4,1.0,52.0,2.0,1.0,0.0,50.0,1
6644,6644,83,302.0,10,99,28,0,0,100,0.0,7,8,28,1,18,0.0,0,0,12.0,79.0,3.0,2.0,1.0,50.0,1
6645,6645,84,247.0,5,84,22,0,0,100,0.0,6,7,22,2,50,0.0,2,2,25.0,90.0,4.0,2.0,0.0,86.0,1
6646,6646,54,188.0,1,73,35,0,0,87,0.0,4,6,38,4,66,0.0,13,12,103.0,97.0,5.0,5.0,4.0,71.0,0
6647,6647,63,153.0,1,106,9,4,4,67,22.0,6,2,15,1,47,0.0,2,1,0.0,100.0,0.0,1.0,1.0,50.0,0
6648,6648,68,156.0,6,46,10,1,0,91,0.0,6,5,11,2,27,0.0,2,1,74.0,89.0,4.0,2.0,3.0,75.0,0
6649,6649,63,203.0,4,78,40,0,0,98,63.0,6,6,42,4,55,0.0,5,5,80.0,88.0,3.0,4.0,2.0,70.0,0
6650,6650,67,48.0,18,38,2,1,0,67,6.0,3,5,3,0,0,0.0,3,3,5.0,52.0,1.0,2.0,0.0,50.0,0
6651,6651,71,226.0,5,76,44,0,0,100,0.0,7,8,46,2,24,0.0,3,3,70.0,65.0,4.0,3.0,2.0,78.0,1
6652,6652,88,206.0,2,108,36,0,0,100,0.0,7,8,38,1,19,0.0,1,1,1.0,46.0,4.0,3.0,0.0,44.0,1
6653,6653,69,150.0,3,78,34,1,1,91,70.0,6,2,35,3,20,0.0,4,4,27.0,100.0,4.0,1.0,1.0,45.0,1
6654,6654,82,199.0,9,97,18,0,0,94,28.0,6,6,18,2,17,0.0,0,0,17.0,80.0,5.0,1.0,0.0,60.0,0
6655,6655,69,155.0,3,52,31,0,0,100,0.0,7,8,31,1,29,0.0,2,2,51.0,98.0,3.0,3.0,2.0,46.0,0
6656,6656,67,160.0,4,49,27,0,0,97,48.0,6,6,29,6,45,0.0,5,5,30.0,76.0,5.0,2.0,0.0,70.0,1
6657,6657,69,79.0,16,50,12,2,2,100,0.0,6,8,13,0,75,0.0,2,2,22.0,81.0,2.0,4.0,0.0,100.0,0
6658,6658,85,109.0,35,73,4,0,0,100,0.0,7,8,5,0,0,0.0,1,0,2.0,52.0,1.0,2.0,0.0,33.0,1
6659,6659,87,228.0,2,77,30,0,0,100,0.0,7,8,31,3,10,0.0,4,4,6.0,100.0,7.0,1.0,0.0,38.0,0
6660,6660,76,191.0,3,76,18,0,0,100,0.0,7,8,18,3,50,0.0,1,1,67.0,66.0,5.0,4.0,1.0,90.0,0
6661,6661,61,142.0,7,74,24,2,2,81,14.0,6,2,27,1,70,0.0,1,1,51.0,84.0,4.0,3.0,1.0,88.0,0
6662,6662,83,185.0,12,103,13,0,0,92,77.0,6,6,13,0,15,0.0,0,0,7.0,52.0,4.0,1.0,0.0,83.0,1
6663,6663,75,133.0,10,59,12,1,0,77,46.0,6,5,14,2,54,0.0,0,0,60.0,15.0,3.0,3.0,0.0,86.0,0
6664,6664,60,162.0,32,81,7,2,2,78,2.0,4,4,10,0,56,0.0,0,0,102.0,52.0,2.0,2.0,1.0,67.0,0
6665,6665,69,193.0,4,68,29,1,1,87,54.0,6,4,30,4,50,0.0,10,10,60.0,67.0,2.0,6.0,1.0,89.0,1
6666,6666,71,243.0,2,65,29,0,0,97,5.0,4,6,30,6,10,0.0,0,0,4.0,95.0,5.0,2.0,0.0,47.0,0
6667,6667,65,79.0,22,54,6,1,0,75,8.0,4,5,8,0,38,0.0,1,1,77.0,52.0,4.0,1.0,0.0,100.0,0
6668,6668,78,124.0,6,67,25,0,0,100,0.0,7,8,25,1,28,0.0,0,0,13.0,52.0,4.0,1.0,1.0,45.0,1
6669,6669,68,190.0,3,64,13,1,0,71,34.0,6,5,14,2,29,0.0,2,2,37.0,44.0,8.0,2.0,0.0,91.0,0
6670,6670,62,149.0,17,64,11,2,1,83,18.0,6,5,12,0,33,0.0,0,0,35.0,28.0,3.0,2.0,0.0,63.0,0
6671,6671,70,252.0,2,79,50,0,0,98,24.0,6,6,56,4,32,0.0,7,7,28.0,65.0,3.0,5.0,1.0,40.0,1
6672,6672,84,307.0,0,86,18,0,0,95,75.0,6,6,19,4,21,0.0,1,0,7.0,5.0,4.0,2.0,0.0,43.0,0
6673,6673,66,102.0,7,52,35,1,1,100,0.0,6,8,35,2,49,0.0,1,1,87.0,76.0,5.0,3.0,3.0,80.0,0
6674,6674,68,41.0,4,23,7,1,1,100,0.0,6,8,7,2,14,0.0,2,2,18.0,6.0,4.0,1.0,0.0,71.0,0
6675,6675,59,117.0,3,98,14,1,1,87,3.0,4,6,15,2,53,0.0,1,1,4.0,97.0,2.0,2.0,0.0,100.0,0
6676,6676,80,136.0,3,49,24,0,0,100,0.0,7,8,25,2,20,0.0,2,2,11.0,52.0,2.0,1.0,0.0,38.0,1
6677,6677,74,198.0,6,80,22,0,0,100,0.0,7,8,22,3,27,0.0,1,1,59.0,53.0,4.0,2.0,3.0,67.0,1
6678,6678,60,201.0,2,75,25,1,0,93,3.0,3,5,28,3,32,0.0,5,5,59.0,64.0,6.0,4.0,3.0,71.0,0
6679,6679,89,122.0,5,60,44,0,0,100,0.0,6,7,56,3,79,0.0,3,3,2.0,97.0,1.0,4.0,0.0,63.0,1
6680,6680,62,197.0,7,60,43,0,0,100,0.0,7,8,54,1,44,0.0,1,1,103.0,70.0,14.0,11.0,4.0,100.0,1
6681,6681,80,261.0,8,104,22,0,0,100,0.0,7,8,22,1,59,0.0,1,1,39.0,76.0,3.0,2.0,1.0,71.0,1
6682,6682,80,136.0,15,63,11,0,0,91,21.0,6,6,11,0,36,0.0,1,1,19.0,54.0,2.0,3.0,0.0,71.0,1
6683,6683,70,23.0,1,12,2,0,0,100,0.0,7,8,3,1,67,0.0,1,1,0.0,97.0,0.0,2.0,1.0,67.0,0
6684,6684,62,165.0,7,71,28,1,1,86,20.0,6,6,29,3,41,0.0,6,6,39.0,50.0,4.0,2.0,0.0,60.0,0
6685,6685,82,78.0,3,36,26,0,0,100,0.0,7,8,26,3,8,0.0,0,0,1.0,52.0,1.0,1.0,0.0,11.0,1
6686,6686,79,190.0,3,53,27,0,0,100,0.0,7,8,28,2,4,0.0,0,0,55.0,52.0,2.0,2.0,1.0,50.0,0
6687,6687,79,164.0,2,102,23,1,0,96,34.0,6,5,29,3,15,0.0,2,2,9.0,52.0,4.0,2.0,1.0,44.0,0
6688,6688,74,183.0,5,77,11,1,1,92,70.0,6,3,12,2,17,0.0,1,1,58.0,26.0,6.0,1.0,0.0,78.0,0
6689,6689,90,234.0,6,128,32,0,0,100,0.0,7,8,32,2,38,0.0,0,0,1.0,78.0,2.0,2.0,0.0,57.0,1
6690,6690,85,132.0,3,76,16,0,0,100,0.0,7,8,18,1,50,0.0,1,1,10.0,52.0,3.0,1.0,0.0,57.0,0
6691,6691,66,183.0,7,63,23,0,0,96,31.0,6,6,25,3,24,0.0,0,0,73.0,47.0,8.0,3.0,4.0,85.0,0
6692,6692,64,254.0,2,95,75,2,1,95,4.0,4,3,82,2,67,0.0,2,2,21.0,55.0,5.0,15.0,3.0,77.0,0
6693,6693,80,382.0,4,90,21,0,0,95,69.0,6,6,21,3,0,0.0,0,0,0.0,52.0,3.0,2.0,2.0,23.0,1
6694,6694,79,199.0,10,179,27,0,0,100,0.0,7,8,27,1,26,0.0,3,3,25.0,52.0,3.0,2.0,1.0,38.0,1
6695,6695,74,97.0,1,39,11,1,0,92,26.0,6,5,14,6,31,0.0,0,0,36.0,52.0,4.0,1.0,0.0,63.0,0
6696,6696,84,97.0,1,47,36,0,0,100,0.0,5,7,39,1,5,0.0,1,1,3.0,52.0,4.0,1.0,0.0,26.0,0
6697,6697,70,153.0,11,85,9,1,0,80,26.0,6,5,10,1,50,0.0,0,0,68.0,74.0,2.0,2.0,2.0,67.0,0
6698,6698,64,331.0,6,93,30,0,0,83,1.0,4,6,32,2,23,0.0,5,5,3.0,89.0,3.0,3.0,1.0,40.0,0
6699,6699,88,199.0,9,83,17,0,0,100,0.0,7,8,17,1,24,0.0,0,0,0.0,70.0,0.0,2.0,0.0,50.0,0
6700,6700,84,133.0,1,77,28,0,0,100,0.0,6,7,32,3,38,0.0,2,2,32.0,76.0,1.0,2.0,0.0,60.0,1
6701,6701,63,150.0,3,50,29,3,3,91,75.0,6,3,32,4,75,0.0,6,6,33.0,90.0,1.0,7.0,1.0,73.0,0
6702,6702,75,172.0,8,83,28,0,0,93,2.0,4,6,28,3,43,0.0,2,2,4.0,92.0,2.0,2.0,0.0,57.0,1
6703,6703,73,250.0,6,143,22,0,0,95,19.0,6,6,22,1,32,0.0,1,0,36.0,95.0,6.0,2.0,0.0,67.0,0
6704,6704,61,141.0,33,80,17,2,0,86,2.0,4,5,21,0,71,0.0,1,1,51.0,45.0,2.0,3.0,0.0,100.0,0
6705,6705,58,129.0,2,23,21,0,0,100,0.0,7,8,23,7,36,0.0,4,2,74.0,74.0,8.0,4.0,2.0,93.0,0
6706,6706,79,54.0,4,21,7,0,0,100,0.0,7,8,7,2,43,0.0,2,2,9.0,74.0,2.0,3.0,0.0,100.0,0
6707,6707,58,214.0,20,122,6,3,2,54,2.0,3,3,13,0,62,0.0,0,0,11.0,60.0,3.0,2.0,0.0,83.0,1
6708,6708,90,235.0,16,141,13,0,0,100,0.0,7,8,14,0,21,0.0,0,0,10.0,52.0,2.0,1.0,0.0,43.0,1
6709,6709,62,184.0,2,65,24,3,2,82,73.0,6,2,28,6,50,0.0,2,2,64.0,94.0,6.0,2.0,1.0,89.0,0
6710,6710,86,153.0,7,88,15,0,0,100,0.0,7,8,15,1,27,0.0,0,0,5.0,52.0,2.0,1.0,0.0,43.0,1
6711,6711,91,290.0,6,111,12,0,0,100,0.0,7,8,12,1,17,0.0,1,1,0.0,52.0,1.0,2.0,0.0,13.0,1
6712,6712,53,325.0,21,114,24,0,0,80,0.0,4,6,26,0,24,0.0,1,1,82.0,79.0,9.0,4.0,6.0,82.0,1
6713,6713,79,192.0,10,69,18,0,0,100,0.0,7,8,18,1,28,0.0,1,1,24.0,78.0,5.0,2.0,0.0,78.0,1
6714,6714,72,214.0,6,88,34,0,0,97,78.0,6,6,35,1,46,0.0,3,3,59.0,31.0,5.0,4.0,2.0,90.0,1
6715,6715,71,253.0,12,161,11,1,1,92,19.0,6,6,13,0,31,0.0,0,0,97.0,30.0,4.0,1.0,1.0,100.0,1
6716,6716,79,98.0,10,57,20,0,0,95,13.0,6,6,20,1,55,0.0,1,1,4.0,63.0,2.0,10.0,0.0,80.0,0
6717,6717,90,172.0,30,84,9,0,0,100,0.0,7,8,9,0,33,0.0,0,0,4.0,52.0,1.0,1.0,0.0,29.0,1
6718,6718,77,232.0,9,74,18,0,0,100,0.0,7,8,18,2,28,0.0,5,5,13.0,77.0,2.0,3.0,1.0,63.0,1
6719,6719,83,71.0,3,36,8,0,0,100,0.0,7,8,8,3,38,0.0,0,0,7.0,52.0,1.0,1.0,0.0,40.0,0
6720,6720,87,236.0,2,74,20,0,0,100,0.0,7,8,21,4,52,0.0,1,1,9.0,101.0,1.0,2.0,0.0,43.0,1
6721,6721,85,141.0,12,71,14,0,0,100,0.0,7,8,16,0,21,0.0,0,0,1.0,47.0,2.0,2.0,0.0,44.0,1
6722,6722,74,143.0,4,58,20,0,0,100,0.0,7,8,22,4,41,0.0,4,4,26.0,40.0,5.0,3.0,2.0,57.0,0
6723,6723,66,92.0,2,59,4,2,2,83,25.0,6,6,6,1,83,0.0,1,1,28.0,52.0,1.0,1.0,1.0,100.0,0
6724,6724,73,193.0,14,90,11,1,1,100,0.0,0,8,11,0,27,0.0,0,0,1.0,52.0,2.0,1.0,0.0,75.0,0
6725,6725,86,257.0,20,117,29,0,0,100,0.0,6,7,29,0,45,0.0,0,0,10.0,48.0,3.0,2.0,0.0,71.0,1
6726,6726,82,351.0,11,101,30,0,0,100,0.0,7,8,31,1,6,0.0,0,0,8.0,50.0,8.0,1.0,1.0,39.0,1
6727,6727,60,223.0,7,68,8,2,1,60,30.0,5,3,10,1,50,0.0,0,0,89.0,87.0,3.0,3.0,2.0,86.0,0
6728,6728,72,248.0,23,115,19,2,1,88,21.0,6,2,24,0,29,0.0,0,0,25.0,52.0,3.0,2.0,0.0,56.0,0
6729,6729,65,254.0,7,103,48,0,0,96,19.0,6,6,49,4,39,0.0,0,0,72.0,77.0,15.0,7.0,6.0,85.0,1
6730,6730,68,88.0,15,49,15,1,1,100,0.0,7,8,15,0,47,0.0,0,0,87.0,83.0,3.0,3.0,0.0,100.0,0
6731,6731,70,181.0,5,65,61,0,0,97,58.0,6,6,61,6,39,0.0,5,5,4.0,95.0,3.0,7.0,1.0,50.0,1
6732,6732,68,156.0,4,75,31,0,0,94,12.0,6,6,35,1,37,0.0,0,0,41.0,85.0,5.0,2.0,0.0,70.0,0
6733,6733,61,175.0,15,74,11,1,1,82,10.0,4,6,13,0,27,0.0,1,0,71.0,77.0,3.0,1.0,2.0,80.0,0
6734,6734,64,200.0,5,68,41,0,0,88,4.0,4,6,42,4,24,0.0,0,0,11.0,66.0,3.0,4.0,1.0,47.0,0
6735,6735,68,167.0,0,68,30,1,0,88,16.0,6,5,32,4,34,0.0,2,2,25.0,31.0,4.0,2.0,0.0,43.0,0
6736,6736,54,87.0,2,22,33,0,0,100,0.0,7,8,34,11,24,0.0,5,5,38.0,90.0,17.0,2.0,2.0,79.0,0
6737,6737,84,264.0,29,117,9,0,0,100,0.0,7,8,9,0,11,0.0,0,0,11.0,52.0,4.0,2.0,1.0,80.0,1
6738,6738,68,237.0,1,120,26,0,0,96,21.0,6,6,28,1,43,0.0,4,4,64.0,26.0,9.0,3.0,2.0,75.0,0
6739,6739,86,323.0,5,71,33,0,0,100,0.0,7,8,34,2,41,0.0,1,1,6.0,87.0,2.0,3.0,0.0,31.0,1
6740,6740,70,147.0,6,51,17,0,0,100,0.0,7,8,17,3,59,0.0,0,0,50.0,91.0,3.0,3.0,1.0,67.0,0
6741,6741,76,125.0,8,67,11,0,0,100,0.0,7,8,12,2,42,0.0,2,2,59.0,52.0,2.0,1.0,0.0,100.0,1
6742,6742,91,395.0,30,133,13,0,0,100,0.0,7,8,13,0,15,0.0,0,0,4.0,52.0,2.0,1.0,0.0,33.0,1
6743,6743,71,245.0,6,62,33,1,0,97,10.0,3,5,34,1,24,0.0,0,0,19.0,56.0,7.0,3.0,0.0,50.0,1
6744,6744,84,176.0,26,148,17,0,0,100,0.0,7,8,18,0,39,3.0,2,2,22.0,88.0,2.0,2.0,0.0,50.0,1
6745,6745,64,192.0,6,89,18,0,0,100,0.0,7,8,18,3,17,2.0,2,1,68.0,48.0,10.0,2.0,4.0,93.0,1
6746,6746,71,174.0,8,79,22,1,1,87,25.0,6,3,23,2,35,2.0,3,1,31.0,52.0,4.0,3.0,2.0,64.0,0
6747,6747,73,242.0,4,86,17,0,0,76,40.0,6,6,17,2,53,9.0,0,0,39.0,86.0,1.0,4.0,1.0,86.0,1
6748,6748,69,147.0,3,65,38,0,0,100,0.0,7,8,41,4,44,1.0,4,4,51.0,73.0,3.0,3.0,1.0,46.0,0
